participant_id;word;response;trial_order;response_order;rt;gender;age;other_languages
172824;KITTER;umhang;7;response2;30832,09999990463;female;28;english
172824;KITTER;zitterpappel;7;response3;30832,09999990463;female;28;english
172824;KULTEN;abfeiern;2;response1;43317,00000000000;female;28;english
172824;KULTEN;mögen;2;response2;43317,00000000000;female;28;english
172824;KULTEN;lieben;2;response3;43317,00000000000;female;28;english
172824;PFLICHD;pflicht;13;response1;18085,79999971390;female;28;english
172824;PFLICHD;aufgabe;13;response2;18085,79999971390;female;28;english
172824;PFLICHD;bestimmung;13;response3;18085,79999971390;female;28;english
172824;PINNETOR;treffer;4;response1;19944,29999971390;female;28;english
172824;PINNETOR;baum;4;response2;19944,29999971390;female;28;english
172824;PINNETOR;clown;4;response3;19944,29999971390;female;28;english
172824;SWIEBEL;zwiebel;14;response1;32936,30000019073;female;28;english
172824;SWIEBEL;gemüse;14;response2;32936,30000019073;female;28;english
172824;SWIEBEL;lauch;14;response3;32936,30000019073;female;28;english
172824;THORKE;gehen;11;response1;32117,59999990463;female;28;english
172824;THORKE;schleichen;11;response2;32117,59999990463;female;28;english
172824;THORKE;torfnase;11;response3;32117,59999990463;female;28;english
172824;TURKHE;türkischstämmige;3;response1;45438,50000000000;female;28;english
172824;TURKHE;behälter;3;response2;45438,50000000000;female;28;english
172824;TURKHE;instrument;3;response3;45438,50000000000;female;28;english
172824;WOCHE;tage;1;response1;30888,50000000000;female;28;english
172824;WOCHE;jahresabschnitt;1;response2;30888,50000000000;female;28;english
172824;WOCHE;zeit;1;response3;30888,50000000000;female;28;english
172824;ZERBERG;zerstören;8;response1;27933,50000000000;female;28;english
172824;ZERBERG;familienname;8;response2;27933,50000000000;female;28;english
172824;ZERBERG;hügel;8;response3;27933,50000000000;female;28;english
176756;BENTRAMIN;benjamin;0;response1;185130,00000000000;female;25;english
176756;BENTRAMIN;jasmin;0;response2;185130,00000000000;female;25;english
176756;BENTRAMIN;rahmen;0;response3;185130,00000000000;female;25;english
176756;ENDAMER;gedärme;1;response1;57695,00000000000;female;25;english
176756;ENDAMER;ende;1;response2;57695,00000000000;female;25;english
176756;ENDAMER;dame;1;response3;57695,00000000000;female;25;english
176756;ERODEN;entfernen;3;response1;17482,00000000000;female;25;english
176756;ERODEN;weggehen;3;response2;17482,00000000000;female;25;english
176756;ERODEN;verschwinden;3;response3;17482,00000000000;female;25;english
176756;FESTEN;stand;6;response1;14559,00000000000;female;25;english
176756;FESTEN;stabil;6;response2;14559,00000000000;female;25;english
176756;FESTEN;fels;6;response3;14559,00000000000;female;25;english
176756;FILUS;junge;10;response1;22572,00000000000;female;25;english
176756;FILUS;kind;10;response2;22572,00000000000;female;25;english
176756;FILUS;freund;10;response3;22572,00000000000;female;25;english
176756;GARAM;curry;7;response1;10009,00000000000;female;25;english
176756;GARAM;indien;7;response2;10009,00000000000;female;25;english
176756;GARAM;gewürz;7;response3;10009,00000000000;female;25;english
176756;ILAM;wille;2;response1;20435,00000000000;female;25;english
176756;ILAM;wollen;2;response3;20435,00000000000;female;25;english
176756;JUWEHL;juwel;13;response1;21630,00000000000;female;25;english
176756;JUWEHL;schmuck;13;response2;21630,00000000000;female;25;english
176756;JUWEHL;kette;13;response3;21630,00000000000;female;25;english
176756;MITEN;insekt;9;response1;10771,00000000000;female;25;english
176756;MITEN;nerven;9;response2;10771,00000000000;female;25;english
176756;MITEN;boden;9;response3;10771,00000000000;female;25;english
176756;OSEN;ochse;8;response1;17596,00000000000;female;25;english
176756;OSEN;geist;8;response2;17596,00000000000;female;25;english
176756;OSEN;beten;8;response3;17596,00000000000;female;25;english
176756;PFLICHD;pflicht;12;response1;12674,00000000000;female;25;english
176756;PFLICHD;verantwortung;12;response2;12674,00000000000;female;25;english
176756;PFLICHD;gesetz;12;response3;12674,00000000000;female;25;english
176756;POLAR;eis;5;response1;17335,00000000000;female;25;english
176756;POLAR;schnee;5;response2;17335,00000000000;female;25;english
176756;POLAR;kalt;5;response3;17335,00000000000;female;25;english
176756;POMEN;damen;11;response1;13949,00000000000;female;25;english
176756;POMEN;frau;11;response2;13949,00000000000;female;25;english
176756;POMEN;mädchen;11;response3;13949,00000000000;female;25;english
176756;PONCH;schlag;4;response1;11958,00000000000;female;25;english
176756;PONCH;faust;4;response2;11958,00000000000;female;25;english
176756;PONCH;tee;4;response3;11958,00000000000;female;25;english
176756;SWIEBEL;zwiebel;14;response1;9256,00000000000;female;25;english
176756;SWIEBEL;gemüse;14;response2;9256,00000000000;female;25;english
176756;SWIEBEL;lauch;14;response3;9256,00000000000;female;25;english
178030;JUWEHL;juwel;12;response1;10434,19999998808;male;28;english
178030;JUWEHL;kristall;12;response2;10434,19999998808;male;28;english
178030;JUWEHL;schmuck;12;response3;10434,19999998808;male;28;english
178030;KANEN;kanaren;3;response1;12115,19999998808;male;28;english
178030;KANEN;kanu;3;response2;12115,19999998808;male;28;english
178030;KANEN;kannen;3;response3;12115,19999998808;male;28;english
178030;KIENEN;kiefer;9;response1;18922,70000004768;male;28;english
178030;KIENEN;keinen;9;response2;18922,70000004768;male;28;english
178030;KIENEN;kriechen;9;response3;18922,70000004768;male;28;english
178030;KLOSEN;kirche;6;response1;30666,39999997616;male;28;english
178030;KLOSEN;kloß;6;response2;30666,39999997616;male;28;english
178030;KLOSEN;kloster;6;response3;30666,39999997616;male;28;english
178030;LEGNISCH;liegen;8;response1;24499,10000002384;male;28;english
178030;LEGNISCH;regnerisch;8;response2;24499,10000002384;male;28;english
178030;LEGNISCH;niete;8;response3;24499,10000002384;male;28;english
178030;LUFTHAUS;wolkenkratzer;5;response1;22671,89999997616;male;28;english
178030;LUFTHAUS;flugzeug;5;response2;22671,89999997616;male;28;english
178030;LUFTHAUS;baumhaus;5;response3;22671,89999997616;male;28;english
178030;PATATEN;pantoffel;2;response1;31165,50000000000;male;28;english
178030;PATATEN;kartoffeln;2;response2;31165,50000000000;male;28;english
178030;PATATEN;paten;2;response3;31165,50000000000;male;28;english
178030;PFLICHD;pflicht;14;response1;13059,69999998808;male;28;english
178030;PFLICHD;pfirsich;14;response2;13059,69999998808;male;28;english
178030;PFLICHD;pferd;14;response3;13059,69999998808;male;28;english
178030;SCHEIZE;kot;0;response1;21575,90000003576;male;28;english
178030;SCHEIZE;schlecht;0;response2;21575,90000003576;male;28;english
178030;SCHEIZE;scheiße;0;response3;21575,90000003576;male;28;english
178030;SCHNIEVEN;weinen;1;response1;20387,10000002384;male;28;english
178030;SCHNIEVEN;schniefen;1;response2;20387,10000002384;male;28;english
178030;SCHNIEVEN;erkältet;1;response3;20387,10000002384;male;28;english
178030;SOGNEN;sorgen;10;response1;23667,80000001192;male;28;english
178030;SOGNEN;saugen;10;response2;23667,80000001192;male;28;english
178030;SOGNEN;schließen;10;response3;23667,80000001192;male;28;english
178030;SPANEN;schauen;7;response1;23728,00000000000;male;28;english
178030;SPANEN;spannen;7;response2;23728,00000000000;male;28;english
178030;SPANEN;sahne;7;response3;23728,00000000000;male;28;english
178030;SPASCH;spaß;4;response1;17233,19999998808;male;28;english
178030;SPASCH;spanisch;4;response2;17233,19999998808;male;28;english
178030;SPASCH;spielen;4;response3;17233,19999998808;male;28;english
178030;SWIEBEL;zwiebel;13;response1;16482,00000000000;male;28;english
178030;SWIEBEL;schwert;13;response2;16482,00000000000;male;28;english
178030;SWIEBEL;schild;13;response3;16482,00000000000;male;28;english
178030;TUD;tod;11;response1;26203,69999998808;male;28;english
178030;TUD;einsatz;11;response2;26203,69999998808;male;28;english
178030;TUD;überprüfung;11;response3;26203,69999998808;male;28;english
179982;AMPKO;buch;3;response1;23870,90000000037;male;23;english
179982;AMPKO;wort;3;response2;23870,90000000037;male;23;english
179982;AMPKO;satz;3;response3;23870,90000000037;male;23;english
179982;ASKO;schnee;2;response1;19051,09999999963;male;23;english
179982;ASKO;weiß;2;response2;19051,09999999963;male;23;english
179982;ASKO;farbe;2;response3;19051,09999999963;male;23;english
179982;BABUSKA;oma;0;response1;24118,79999999888;male;23;english
179982;BABUSKA;großmutter;0;response2;24118,79999999888;male;23;english
179982;BABUSKA;omi;0;response3;24118,79999999888;male;23;english
179982;BUSKAI;mund;7;response1;28819,40000000037;male;23;english
179982;BUSKAI;maul;7;response2;28819,40000000037;male;23;english
179982;BUSKAI;schnauze;7;response3;28819,40000000037;male;23;english
179982;CHIELA;chello;4;response1;12165,59999999963;male;23;english
179982;CHIELA;tuba;4;response2;12165,59999999963;male;23;english
179982;CHIELA;posaune;4;response3;12165,59999999963;male;23;english
179982;CRUSKA;hefe;5;response1;23582,59999999963;male;23;english
179982;CRUSKA;hafer;5;response2;23582,59999999963;male;23;english
179982;DRUSKE;wasser;8;response1;19060,00000000000;male;23;english
179982;DRUSKE;trinken;8;response3;19060,00000000000;male;23;english
179982;FESKEN;fisch;9;response1;16540,40000000037;male;23;english
179982;FESKEN;lachs;9;response2;16540,40000000037;male;23;english
179982;FESKEN;barsch;9;response3;16540,40000000037;male;23;english
179982;IELLO;spiel;1;response1;22500,70000000112;male;23;english
179982;IELLO;brettspiel;1;response2;22500,70000000112;male;23;english
179982;IELLO;game;1;response3;22500,70000000112;male;23;english
179982;JUWEHL;edelstein;12;response1;29612,00000000000;male;23;english
179982;JUWEHL;diamant;12;response2;29612,00000000000;male;23;english
179982;JUWEHL;saphir;12;response3;29612,00000000000;male;23;english
179982;LEKE;lecker;11;response1;19155,40000000037;male;23;english
179982;LEKE;lecken;11;response2;19155,40000000037;male;23;english
179982;LEKE;essen;11;response3;19155,40000000037;male;23;english
179982;MUSCHEN;prostituierte;6;response1;27005,10000000149;male;23;english
179982;MUSCHEN;nutte;6;response2;27005,10000000149;male;23;english
179982;MUSCHEN;professionelle;6;response3;27005,10000000149;male;23;english
179982;PFLICHD;pflicht;13;response1;7966,19999999925;male;23;english
179982;PFLICHD;zwang;13;response2;7966,19999999925;male;23;english
179982;PFLICHD;muss;13;response3;7966,19999999925;male;23;english
179982;SWIEBEL;zwiebel;14;response1;19050,69999999925;male;23;english
179982;SWIEBEL;gemüse;14;response2;19050,69999999925;male;23;english
179982;SWIEBEL;gesund;14;response3;19050,69999999925;male;23;english
179982;VERZEN;essen;10;response1;10976,00000000000;male;23;english
179982;VERZEN;nahrung;10;response2;10976,00000000000;male;23;english
181920;DANK;tank;6;response1;29779,50000000000;female;24;spanish
181920;DANK;dänemark;6;response2;29779,50000000000;female;24;spanish
181920;DANK;bank;6;response3;29779,50000000000;female;24;spanish
181920;DRAMENCK;drachen;10;response1;42040,50000000000;female;24;spanish
181920;DRAMENCK;drama;10;response2;42040,50000000000;female;24;spanish
181920;DRAMENCK;enge;10;response3;42040,50000000000;female;24;spanish
181920;DRONKEN;drogen;4;response1;58598,19999998808;female;24;spanish
181920;DRONKEN;drohung;4;response2;58598,19999998808;female;24;spanish
181920;DRONKEN;drohne;4;response3;58598,19999998808;female;24;spanish
181920;JUWEHL;jubel;12;response1;40650,90000003576;female;24;spanish
181920;JUWEHL;jude;12;response2;40650,90000003576;female;24;spanish
181920;JUWEHL;schmuck;12;response3;40650,90000003576;female;24;spanish
181920;KEYSCHEN;hilfe;11;response1;37646,10000002384;female;24;spanish
181920;KEYSCHEN;besen;11;response2;37646,10000002384;female;24;spanish
181920;KEYSCHEN;sonne;11;response3;37646,10000002384;female;24;spanish
181920;KRUNKEN;krankenwagen;5;response1;23297,00000000000;female;24;spanish
181920;KRUNKEN;krankenhaus;5;response2;23297,00000000000;female;24;spanish
181920;KRUNKEN;krankheit;5;response3;23297,00000000000;female;24;spanish
181920;LANGEN;verlangen;2;response1;25176,60000002384;female;24;spanish
181920;LANGEN;belangen;2;response2;25176,60000002384;female;24;spanish
181920;LANGEN;erlangen;2;response3;25176,60000002384;female;24;spanish
181920;NAVONK;navigation;9;response1;60449,69999998808;female;24;spanish
181920;NAVONK;uboot;9;response2;60449,69999998808;female;24;spanish
181920;NAVONK;impfstoff;9;response3;60449,69999998808;female;24;spanish
181920;PALNGEN;fußball;8;response1;50492,00000000000;female;24;spanish
181920;PALNGEN;ball;8;response2;50492,00000000000;female;24;spanish
181920;PALNGEN;bezahlung;8;response3;50492,00000000000;female;24;spanish
181920;PARTKEN;teilzeit;7;response1;46858,60000002384;female;24;spanish
181920;PARTKEN;partikel;7;response2;46858,60000002384;female;24;spanish
181920;PARTKEN;zerteilen;7;response3;46858,60000002384;female;24;spanish
181920;PFLICHD;pflicht;14;response1;23682,90000003576;female;24;spanish
181920;PFLICHD;fleisch;14;response2;23682,90000003576;female;24;spanish
181920;PFLICHD;licht;14;response3;23682,90000003576;female;24;spanish
181920;SANKEN;samen;0;response1;54336,20000004768;female;24;spanish
181920;SANKEN;entspannen;0;response2;54336,20000004768;female;24;spanish
181920;SANKEN;tanzen;0;response3;54336,20000004768;female;24;spanish
181920;SIENCH;sieb;1;response1;67754,30000001192;female;24;spanish
181920;SIENCH;siel;1;response2;67754,30000001192;female;24;spanish
181920;SIENCH;stein;1;response3;67754,30000001192;female;24;spanish
181920;SINCHE;senke;3;response1;53418,50000000000;female;24;spanish
181920;SINCHE;seite;3;response2;53418,50000000000;female;24;spanish
181920;SINCHE;seitenlänge;3;response3;53418,50000000000;female;24;spanish
181920;SWIEBEL;zwiebel;13;response1;21131,60000002384;female;24;spanish
181920;SWIEBEL;wirbel;13;response2;21131,60000002384;female;24;spanish
181920;SWIEBEL;bibel;13;response3;21131,60000002384;female;24;spanish
184429;AFFLE;apfel;6;response1;13987,89999999944;male;24;english
184429;AFFLE;affe;6;response2;13987,89999999944;male;24;english
184429;AFFLE;waffel;6;response3;13987,89999999944;male;24;english
184429;DORNISSE;hornisse;3;response1;27201,59999999963;male;24;english
184429;DORNISSE;dornen;3;response2;27201,59999999963;male;24;english
184429;DORNISSE;rose;3;response3;27201,59999999963;male;24;english
184429;FEIN;feind;8;response1;25092,39999999944;male;24;english
184429;FEIN;sand;8;response2;25092,39999999944;male;24;english
184429;FEIN;sanft;8;response3;25092,39999999944;male;24;english
184429;FIZ;fisch;10;response1;24005,40000000037;male;24;english
184429;FIZ;fahrrad;10;response2;24005,40000000037;male;24;english
184429;FIZ;filz;10;response3;24005,40000000037;male;24;english
184429;FRAUE;weib;4;response1;86485,59999999963;male;24;english
184429;FRAUE;partnerin;4;response2;86485,59999999963;male;24;english
184429;FRAUE;pfau;4;response3;86485,59999999963;male;24;english
184429;GUT;schön;11;response1;38729,50000000000;male;24;english
184429;GUT;perfekt;11;response2;38729,50000000000;male;24;english
184429;GUT;hervorragend;11;response3;38729,50000000000;male;24;english
184429;JUWEHL;juwel;13;response1;34826,89999999944;male;24;english
184429;JUWEHL;schmuck;13;response2;34826,89999999944;male;24;english
184429;JUWEHL;mehl;13;response3;34826,89999999944;male;24;english
184429;KAEN;kassen;9;response1;57888,09999999963;male;24;english
184429;KAEN;kaffee;9;response2;57888,09999999963;male;24;english
184429;KAEN;kähne;9;response3;57888,09999999963;male;24;english
184429;KESN;käse;0;response1;44571,29999999981;male;24;english
184429;KESN;kekse;0;response2;44571,29999999981;male;24;english
184429;KESN;kasten;0;response3;44571,29999999981;male;24;english
184429;MENCK;mensch;5;response1;48881,59999999963;male;24;english
184429;MENCK;mann;5;response2;48881,59999999963;male;24;english
184429;MENCK;mechanik;5;response3;48881,59999999963;male;24;english
184429;MURT;mord;7;response1;22127,70000000019;male;24;english
184429;MURT;mut;7;response2;22127,70000000019;male;24;english
184429;MURT;mutter;7;response3;22127,70000000019;male;24;english
184429;PFLICHD;pflicht;12;response1;26275,19999999925;male;24;english
184429;PFLICHD;licht;12;response2;26275,19999999925;male;24;english
184429;PFLICHD;pferd;12;response3;26275,19999999925;male;24;english
184429;STROBER;licht;2;response1;34164,79999999981;male;24;english
184429;STROBER;leuchte;2;response2;34164,79999999981;male;24;english
184429;STROBER;lampe;2;response3;34164,79999999981;male;24;english
184429;SWIEBEL;zwiebel;14;response1;38550,70000000019;male;24;english
184429;SWIEBEL;säbel;14;response2;38550,70000000019;male;24;english
184429;SWIEBEL;giebel;14;response3;38550,70000000019;male;24;english
184429;ZASS;zaster;1;response1;68719,20000000019;male;24;english
184429;ZASS;jazz;1;response2;68719,20000000019;male;24;english
184429;ZASS;zahn;1;response3;68719,20000000019;male;24;english
220598;CRAVIEN;gravieren;5;response1;14799,29999995232;female;25;english, french
220598;CRAVIEN;narben;5;response2;14799,29999995232;female;25;english, french
220598;CRAVIEN;verlockungen;5;response3;14799,29999995232;female;25;english, french
220598;GASTREWUEN;wunsch;8;response2;25731,89999985695;female;25;english, french
220598;GASTREWUEN;restaraunt;8;response3;25731,89999985695;female;25;english, french
220598;GLASWON;stadt;11;response1;15265,70000004768;female;25;english, french
220598;GLASWON;korb;11;response2;15265,70000004768;female;25;english, french
220598;GLASWON;wein;11;response3;15265,70000004768;female;25;english, french
220598;GOUTE;gehweg;7;response1;21663,89999985695;female;25;english, french
220598;GOUTE;warmherzig;7;response2;21663,89999985695;female;25;english, french
220598;GOUTE;ente;7;response3;21663,89999985695;female;25;english, french
220598;GOUTEVERZ;glücklich;3;response2;29097,20000004768;female;25;english, french
220598;GOUTEVERZ;zufällig;3;response3;29097,20000004768;female;25;english, french
220598;GUSTREPEN;eisen;9;response1;17280,50000000000;female;25;english, french
220598;GUSTREPEN;metall;9;response2;17280,50000000000;female;25;english, french
220598;GUSTREPEN;feld;9;response3;17280,50000000000;female;25;english, french
220598;ISTORBA;hydrierend;10;response1;31231,90000009537;female;25;english, french
220598;ISTORBA;lichter;10;response2;31231,90000009537;female;25;english, french
220598;ISTORBA;korb;10;response3;31231,90000009537;female;25;english, french
220598;JUWEHL;schmuck;12;response1;11898,40000009537;female;25;english, french
220598;JUWEHL;diamand;12;response2;11898,40000009537;female;25;english, french
220598;JUWEHL;mehl;12;response3;11898,40000009537;female;25;english, french
220598;PFLICHD;pflicht;13;response1;10995,00000000000;female;25;english, french
220598;PFLICHD;wichtig;13;response2;10995,00000000000;female;25;english, french
220598;PFLICHD;fach;13;response3;10995,00000000000;female;25;english, french
220598;STRAZER;stempel;2;response1;16415,09999990463;female;25;english, french
220598;STRAZER;traktor;2;response2;16415,09999990463;female;25;english, french
220598;STRAZER;stelzen;2;response3;16415,09999990463;female;25;english, french
220598;STROVSKIW;schmuck;6;response1;15125,79999995232;female;25;english, french
220598;STROVSKIW;himmel;6;response2;15125,79999995232;female;25;english, french
220598;STROVSKIW;strass;6;response3;15125,79999995232;female;25;english, french
220598;SWIEBEL;zwiebel;14;response1;12827,00000000000;female;25;english, french
220598;SWIEBEL;schwert;14;response2;12827,00000000000;female;25;english, french
220598;SWIEBEL;säbel;14;response3;12827,00000000000;female;25;english, french
220598;TRAUSEN;trauben;4;response1;14649,09999990463;female;25;english, french
220598;TRAUSEN;traurig;4;response2;14649,09999990463;female;25;english, french
220598;TRAUSEN;vogel;4;response3;14649,09999990463;female;25;english, french
220598;TRINSWAG;auto;1;response1;19049,70000004768;female;25;english, french
220598;TRINSWAG;trinkflasche;1;response2;19049,70000004768;female;25;english, french
220598;TRINSWAG;glas;1;response3;19049,70000004768;female;25;english, french
220598;WOUNDERAC;wäscheständer;0;response1;30794,29999995232;female;25;english, french
220598;WOUNDERAC;handtuch;0;response2;30794,29999995232;female;25;english, french
220598;WOUNDERAC;pflaster;0;response3;30794,29999995232;female;25;english, french
226473;BHORUM;bohrung;4;response1;26186,00000000000;male;25;english
226473;BHORUM;marder;4;response2;26186,00000000000;male;25;english
226473;BHORUM;ohrwurm;4;response3;26186,00000000000;male;25;english
226473;DHOTAL;hotel;11;response1;19062,00000000000;male;25;english
226473;DHOTAL;land;11;response2;19062,00000000000;male;25;english
226473;DHOTAL;tomate;11;response3;19062,00000000000;male;25;english
226473;GHATUM;mutter;8;response1;35048,00000000000;male;25;english
226473;GHATUM;garten;8;response2;35048,00000000000;male;25;english
226473;GHATUM;hackfleisch;8;response3;35048,00000000000;male;25;english
226473;GHEMELF;geheim;3;response1;31857,00000000000;male;25;english
226473;GHEMELF;gehilfe;3;response2;31857,00000000000;male;25;english
226473;GHEMELF;gemeinde;3;response3;31857,00000000000;male;25;english
226473;GNEMEN;gnom;1;response1;33251,00000000000;male;25;english
226473;GNEMEN;knebel;1;response2;33251,00000000000;male;25;english
226473;GNEMEN;garten;1;response3;33251,00000000000;male;25;english
226473;GRETHUM;mutter;5;response1;50273,00000000000;male;25;english
226473;GRETHUM;regenwurm;5;response2;50273,00000000000;male;25;english
226473;GRETHUM;turm;5;response3;50273,00000000000;male;25;english
226473;JERUHM;anerkennung;0;response2;35295,00000000000;male;25;english
226473;JERUHM;wertschätzung;0;response3;35295,00000000000;male;25;english
226473;JUKA;jura;10;response1;11440,00000000000;male;25;english
226473;JUKA;kauen;10;response2;11440,00000000000;male;25;english
226473;JUKA;jucken;10;response3;11440,00000000000;male;25;english
226473;JUWEHL;juwel;12;response1;22336,00000000000;male;25;english
226473;JUWEHL;mehl;12;response2;22336,00000000000;male;25;english
226473;JUWEHL;wunde;12;response3;22336,00000000000;male;25;english
226473;KHOUT;kot;6;response1;12632,00000000000;male;25;english
226473;KHOUT;knoten;6;response2;12632,00000000000;male;25;english
226473;KHOUT;heute;6;response3;12632,00000000000;male;25;english
226473;KURET;seil;7;response1;29125,00000000000;male;25;english
226473;KURET;rettich;7;response2;29125,00000000000;male;25;english
226473;KURET;uhr;7;response3;29125,00000000000;male;25;english
226473;PFLICHD;pflicht;14;response1;10835,00000000000;male;25;english
226473;PFLICHD;pferd;14;response2;10835,00000000000;male;25;english
226473;PFLICHD;licht;14;response3;10835,00000000000;male;25;english
226473;SVECOHTUM;schäfer;9;response1;36812,00000000000;male;25;english
226473;SVECOHTUM;müsli;9;response2;36812,00000000000;male;25;english
226473;SVECOHTUM;vektor;9;response3;36812,00000000000;male;25;english
226473;SWIEBEL;zwiebel;13;response1;10852,00000000000;male;25;english
226473;SWIEBEL;salat;13;response2;10852,00000000000;male;25;english
226473;SWIEBEL;biebel;13;response3;10852,00000000000;male;25;english
226473;WURDEMAIL;wiedermal;2;response1;47965,00000000000;male;25;english
226473;WURDEMAIL;schrift;2;response2;47965,00000000000;male;25;english
226473;WURDEMAIL;knochenmehl;2;response3;47965,00000000000;male;25;english
239836;BALEZ;ball;0;response1;71649,00000000000;female;27;english
239836;BALEZ;latz;0;response2;71649,00000000000;female;27;english
239836;BALEZ;licht;0;response3;71649,00000000000;female;27;english
239836;BATANKE;tankstelle;10;response1;13652,00000000000;female;27;english
239836;BATANKE;botanik;10;response2;13652,00000000000;female;27;english
239836;BATANKE;garten;10;response3;13652,00000000000;female;27;english
239836;JAGS;jacke;6;response1;26631,00000000000;female;27;english
239836;JAGS;yacht;6;response2;26631,00000000000;female;27;english
239836;JAGS;flucht;6;response3;26631,00000000000;female;27;english
239836;JUWEHL;juwel;13;response1;16602,00000000000;female;27;english
239836;JUWEHL;edelstein;13;response2;16602,00000000000;female;27;english
239836;JUWEHL;schmuck;13;response3;16602,00000000000;female;27;english
239836;KUKEN;kuchen;1;response1;9004,00000000000;female;27;english
239836;KUKEN;küken;1;response2;9004,00000000000;female;27;english
239836;KUKEN;kochen;1;response3;9004,00000000000;female;27;english
239836;KVAZEN;katzen;8;response1;9170,00000000000;female;27;english
239836;KVAZEN;kerzen;8;response2;9170,00000000000;female;27;english
239836;KVAZEN;quarz;8;response3;9170,00000000000;female;27;english
239836;MERZ;wirtschaft;11;response1;19420,00000000000;female;27;english
239836;MERZ;mord;11;response2;19420,00000000000;female;27;english
239836;MERZ;schmerz;11;response3;19420,00000000000;female;27;english
239836;NAIZ;neid;7;response1;12619,00000000000;female;27;english
239836;NAIZ;nase;7;response2;12619,00000000000;female;27;english
239836;NAIZ;nacht;7;response3;12619,00000000000;female;27;english
239836;PFLICHD;pferd;12;response1;22285,00000000000;female;27;english
239836;PFLICHD;recht;12;response2;22285,00000000000;female;27;english
239836;PFLICHD;regel;12;response3;22285,00000000000;female;27;english
239836;PORTKENAN;hafen;5;response1;12755,00000000000;female;27;english
239836;PORTKENAN;porzellan;5;response3;12755,00000000000;female;27;english
239836;REGNEZ;regen;4;response1;10753,00000000000;female;27;english
239836;REGNEZ;rechen;4;response2;10753,00000000000;female;27;english
239836;REGNEZ;reue;4;response3;10753,00000000000;female;27;english
239836;SAINZ;sand;3;response1;89744,00000000000;female;27;english
239836;SAINZ;strand;3;response2;89744,00000000000;female;27;english
239836;SAINZ;sonne;3;response3;89744,00000000000;female;27;english
239836;SUBAKEN;sandalen;2;response1;17162,00000000000;female;27;english
239836;SUBAKEN;zaun;2;response2;17162,00000000000;female;27;english
239836;SUBAKEN;garten;2;response3;17162,00000000000;female;27;english
239836;SWIEBEL;zwiebel;14;response1;14999,00000000000;female;27;english
239836;SWIEBEL;swiffer;14;response2;14999,00000000000;female;27;english
239836;SWIEBEL;dübel;14;response3;14999,00000000000;female;27;english
239836;ZAINZ;zahl;9;response1;21507,00000000000;female;27;english
239836;ZAINZ;zeichen;9;response2;21507,00000000000;female;27;english
239836;ZAINZ;seife;9;response3;21507,00000000000;female;27;english
246103;AEREPOCK;aplfelbaum;10;response1;20261,69999998808;male;30;english, spanish
246103;AEREPOCK;windpocken;10;response2;20261,69999998808;male;30;english, spanish
246103;AEREPOCK;aufschliessen;10;response3;20261,69999998808;male;30;english, spanish
246103;CANINGER;kaninchen;2;response1;44185,50000000000;male;30;english, spanish
246103;CANINGER;hund;2;response2;44185,50000000000;male;30;english, spanish
246103;CANINGER;käfig;2;response3;44185,50000000000;male;30;english, spanish
246103;CUCKER;zucker;4;response1;16107,19999998808;male;30;english, spanish
246103;CUCKER;fernseher;4;response2;16107,19999998808;male;30;english, spanish
246103;CUCKER;bildschirm;4;response3;16107,19999998808;male;30;english, spanish
246103;JUWEHL;juwel;14;response1;19806,79999999702;male;30;english, spanish
246103;JUWEHL;stein;14;response2;19806,79999999702;male;30;english, spanish
246103;JUWEHL;jubel;14;response3;19806,79999999702;male;30;english, spanish
246103;LEWHER;lesen;11;response1;17687,30000001192;male;30;english, spanish
246103;LEWHER;aufnehmen;11;response2;17687,30000001192;male;30;english, spanish
246103;LEWHER;nachforschen;11;response3;17687,30000001192;male;30;english, spanish
246103;MARKEN;schreiben;1;response1;25094,00000000000;male;30;english, spanish
246103;MARKEN;daten;1;response2;25094,00000000000;male;30;english, spanish
246103;MARKEN;abstempeln;1;response3;25094,00000000000;male;30;english, spanish
246103;MERKETMEZ;merken;8;response1;12147,29999999702;male;30;english, spanish
246103;MERKETMEZ;merkmal;8;response2;12147,29999999702;male;30;english, spanish
246103;MERKETMEZ;nachdenken;8;response3;12147,29999999702;male;30;english, spanish
246103;NERKMEIN;nacken;3;response1;31000,79999999702;male;30;english, spanish
246103;NERKMEIN;merken;3;response2;31000,79999999702;male;30;english, spanish
246103;NERKMEIN;naschen;3;response3;31000,79999999702;male;30;english, spanish
246103;PARCKOFEN;backofen;6;response1;18560,80000001192;male;30;english, spanish
246103;PARCKOFEN;parkplatz;6;response2;18560,80000001192;male;30;english, spanish
246103;PARCKOFEN;geöffnet;6;response3;18560,80000001192;male;30;english, spanish
246103;PFLICHD;regel;12;response1;14492,29999999702;male;30;english, spanish
246103;PFLICHD;notwendig;12;response2;14492,29999999702;male;30;english, spanish
246103;PFLICHD;sicher;12;response3;14492,29999999702;male;30;english, spanish
246103;POLSH;polnisch;9;response1;17268,10000000894;male;30;english, spanish
246103;POLSH;saubermachen;9;response2;17268,10000000894;male;30;english, spanish
246103;POLSH;polieren;9;response3;17268,10000000894;male;30;english, spanish
246103;PUTETSPECK;truthahn;7;response1;36101,30000001192;male;30;english, spanish
246103;PUTETSPECK;butter;7;response2;36101,30000001192;male;30;english, spanish
246103;PUTETSPECK;hähnchenbrust;7;response3;36101,30000001192;male;30;english, spanish
