participant_id;word;response;trial_order;response_order;rt;age;gender;other_languages
550028;luna;lend;4;response2;24056,00000000000;23;NA;english, spanish
803184;luna;mond;6;response3;11961,00000000000;20;NA;english, spanish
849437;luna;viregen;4;response1;34106,50000000000;19;female;english, french
629179;luna;zlunen;10;response3;103744,89999997600;21;female;english
430167;luna;lokt;10;response3;222538,00000000000;19;female;english, french, spanish
607637;luna;dolbenz;5;response3;68461,19999998809;20;male;english, french, spanish
270400;luna;mannenz;3;response1;21370,00000000000;20;female;english
201365;luna;man;9;response1;163050,00000000000;19;female;spanish
573518;luna;nifuhy;8;response2;25557,89999997620;20;female;english
639301;luna;monne;11;response3;33455,40000057220;22;female;english
270400;luna;lonenz;3;response2;21370,00000000000;20;female;english
705169;luna;welk;11;response3;48512,50000000000;20;female;english
577133;luna;lunke;7;response2;33924,69999992850;20;female;english
759150;luna;lunka;10;response1;14440,09999999400;20;female;english, spanish
550028;luna;landsten;4;response3;24056,00000000000;23;NA;english, spanish
451437;luna;monten;11;response2;47314,50000000000;19;female;english, spanish
451437;luna;mountan;11;response1;47314,50000000000;19;female;english, spanish
607637;luna;bulz;5;response1;68461,19999998809;20;male;english, french, spanish
115250;luna;schlein;3;response2;118924,50000000000;19;female;english, latin, spanish
543445;luna;deher;2;response3;40382,00000000000;19;female;english, spanish
770388;luna;luman;7;response1;11241,20000000020;19;female;english
809330;luna;lunen;5;response2;16093,00000000000;21;female;english
849437;luna;goschon;4;response3;34106,50000000000;19;female;english, french
794698;luna;vhikenter;11;response1;94023,80000000070;19;female;english
365106;luna;ulunkan;1;response1;63155,30000000000;19;female;english
365106;luna;wekalel;1;response3;63155,30000000000;19;female;english
705169;luna;ukkah;11;response1;48512,50000000000;20;female;english
862212;luna;cautewn;9;response2;44761,00000000000;21;female;english, french
766052;luna;lon;4;response1;42928,30000007150;20;male;english
849437;luna;bighaken;4;response2;34106,50000000000;19;female;english, french
803184;luna;mond;6;response2;11961,00000000000;20;NA;english, spanish
770388;luna;lunoske;7;response2;11241,20000000020;19;female;english
189658;luna;fut;5;response2;42711,60000014310;20;female;english, french
189658;luna;nafuk;5;response3;42711,60000014310;20;female;english, french
823319;luna;salnicht;10;response3;70461,30000001191;19;female;english
768043;luna;crou;3;response2;88621,50000000000;19;male;english
180274;luna;forkun;1;response1;37641,90000000600;20;female;english, spanish
113612;luna;monad;3;response3;33820,00000000000;22;female;english
113612;luna;mona;3;response2;33820,00000000000;22;female;english
166415;luna;larn;10;response2;21241,20000000000;19;female;albanian, english, french
427482;luna;monn;4;response3;28077,39999999110;19;female;bergamasque, english, french
359526;luna;mornen;1;response2;56393,00000000000;21;female;english
543445;luna;schelt;2;response2;40382,00000000000;19;female;english, spanish
322150;luna;abenden;9;response3;56466,00000000000;20;female;english
322150;luna;weibsen;9;response2;56466,00000000000;20;female;english
766052;luna;munsch;4;response3;42928,30000007150;20;male;english
770388;luna;nottemske;7;response3;11241,20000000020;19;female;english
573518;luna;khenzy;8;response3;25557,89999997620;20;female;english
809330;luna;mulen;5;response1;16093,00000000000;21;female;english
460911;luna;veidra;6;response3;20797,39999999110;23;male;english
968251;luna;brauw;6;response3;40669,70000028610;20;female;english, french, spanish
968251;luna;mvrun;6;response2;40669,70000028610;20;female;english, french, spanish
952932;luna;launert;1;response2;203204,69999999899;20;female;english, spanish
835852;luna;ledan;3;response1;47437,39999961850;19;female;english
24556;luna;lutzee;1;response1;193461,00000000000;19;female;english
835852;luna;noight;3;response3;47437,39999961850;19;female;english
543445;luna;hunn;2;response1;40382,00000000000;19;female;english, spanish
533249;luna;monne;9;response3;60594,70000000300;20;male;english, french
430167;luna;mak;10;response2;222538,00000000000;19;female;english, french, spanish
629179;luna;lienz;10;response2;103744,89999997600;21;female;english
115250;luna;liech;3;response3;118924,50000000000;19;female;english, latin, spanish
467222;luna;loiben;8;response3;27709,00000000000;19;female;english, spanish
135443;luna;strais;10;response2;51936,10000038150;20;female;none
639301;luna;mun;11;response2;33455,40000057220;22;female;english
678079;luna;shouldigung;8;response2;37831,10000000150;19;female;english
476861;luna;brummen;8;response2;60727,00000000000;20;female;english
705169;luna;nelah;11;response2;48512,50000000000;20;female;english
284147;luna;nunka;4;response2;16729,00000000000;21;female;english
550028;luna;hund;4;response1;24056,00000000000;23;NA;english, spanish
629179;luna;selten;10;response1;103744,89999997600;21;female;english
803184;luna;mond;6;response1;11961,00000000000;20;NA;english, spanish
937792;luna;lonstch;1;response1;32401,10000228880;19;female;english
766052;luna;monsz;4;response2;42928,30000007150;20;male;english
750782;luna;spicchien;9;response1;13685,89999997620;20;female;english, french
475244;luna;luzen;2;response3;56326,80000001190;20;female;english
476861;luna;tormiken;8;response1;60727,00000000000;20;female;english
460911;luna;sacal;6;response2;20797,39999999110;23;male;english
557299;luna;kurda;11;response3;29958,80000019070;19;female;english
683415;luna;maren;2;response2;41681,69999980930;19;female;english
180274;luna;aizkun;1;response2;37641,90000000600;20;female;english, spanish
560533;luna;selinek;3;response1;83099,69999980929;19;female;english
115250;luna;mundt;3;response1;118924,50000000000;19;female;english, latin, spanish
560533;luna;selikot;3;response2;83099,69999980929;19;female;english
862212;luna;gentrewn;9;response1;44761,00000000000;21;female;english, french
359526;luna;hist;1;response3;56393,00000000000;21;female;english
533249;luna;luz;9;response2;60594,70000000300;20;male;english, french
750782;luna;lunam;9;response3;13685,89999997620;20;female;english, french
470341;luna;klot;0;response3;27619,00000000000;21;female;english, spanish
683415;luna;megher;2;response3;41681,69999980930;19;female;english
82936;luna;luschen;2;response3;43616,90000009540;21;female;english, french, spanish
82936;luna;mooden;2;response2;43616,90000009540;21;female;english, french, spanish
832546;luna;erotqar;3;response3;44127,90000000600;20;female;spanish
498767;luna;luz;5;response1;14935,00000000000;21;female;english
365106;luna;degelen;1;response2;63155,30000000000;19;female;english
560533;luna;munket;3;response3;83099,69999980929;19;female;english
909160;luna;molen;0;response3;48349,20000000000;21;female;none
719959;luna;uterk;6;response3;23761,09999999400;19;male;english, spanish
759150;luna;lunchan;10;response2;14440,09999999400;20;female;english, spanish
719959;luna;kun;6;response1;23761,09999999400;19;male;english, spanish
498767;luna;lunen;5;response2;14935,00000000000;21;female;english
946492;luna;lompt;0;response3;119086,00000000000;19;female;english
573518;luna;zalin;8;response1;25557,89999997620;20;female;english
937792;luna;neitchs;1;response3;32401,10000228880;19;female;english
770450;luna;lein;10;response1;48932,79999999980;19;female;english
678079;luna;laiten;8;response1;37831,10000000150;19;female;english
809330;luna;ludwegh;5;response3;16093,00000000000;21;female;english
447093;luna;muna;1;response1;111535,39999999999;21;male;english, french
430167;luna;lank;10;response1;222538,00000000000;19;female;english, french, spanish
952932;luna;moisch;1;response1;203204,69999999899;20;female;english, spanish
333916;luna;mounch;2;response1;43892,00000000000;21;female;english, french
180274;luna;proken;1;response3;37641,90000000600;20;female;english, spanish
333916;luna;lunach;2;response3;43892,00000000000;21;female;english, french
946492;luna;kierl;0;response2;119086,00000000000;19;female;english
333916;luna;mod;2;response2;43892,00000000000;21;female;english, french
475244;luna;luzanef;2;response2;56326,80000001190;20;female;english
189658;luna;lein;5;response1;42711,60000014310;20;female;english, french
557299;luna;shootse;11;response2;29958,80000019070;19;female;english
135443;luna;lunen;10;response1;51936,10000038150;20;female;none
683415;luna;neriz;2;response1;41681,69999980930;19;female;english
602920;luna;minola;5;response1;55249,39999997620;21;male;english, spanish
447093;luna;kolp;1;response3;111535,39999999999;21;male;english, french
284147;luna;chiela;4;response1;16729,00000000000;21;female;english
602920;luna;lineta;5;response2;55249,39999997620;21;male;english, spanish
946492;luna;shoffen;0;response1;119086,00000000000;19;female;english
719959;luna;gutthern;6;response2;23761,09999999400;19;male;english, spanish
936425;luna;bhrohummen;3;response3;135739,50000000000;21;female;english, french
909160;luna;dunken;0;response1;48349,20000000000;21;female;none
533249;luna;emesz;9;response1;60594,70000000300;20;male;english, french
470341;luna;juka;0;response1;27619,00000000000;21;female;english, spanish
135443;luna;saliented;10;response3;51936,10000038150;20;female;none
174973;luna;hilde;6;response1;154909,50000000000;21;male;english
498767;luna;lua;5;response3;14935,00000000000;21;female;english
832546;luna;lisokr;3;response2;44127,90000000600;20;female;spanish
449638;luna;loinz;11;response3;28733,39999999990;20;female;english, french
682500;luna;strufen;0;response2;24240,30000001190;20;female;english, spanish
447093;luna;hleppi;1;response2;111535,39999999999;21;male;english, french
359526;luna;naghten;1;response1;56393,00000000000;21;female;english
909160;luna;schwartz;0;response2;48349,20000000000;21;female;none
475244;luna;munafen;2;response1;56326,80000001190;20;female;english
470341;luna;kuun;0;response2;27619,00000000000;21;female;english, spanish
577133;luna;fonke;7;response3;33924,69999992850;20;female;english
768043;luna;lenda;3;response1;88621,50000000000;19;male;english
113612;luna;moonen;3;response1;33820,00000000000;22;female;english
936425;luna;wakumet;3;response2;135739,50000000000;21;female;english, french
24556;luna;muntzz;1;response3;193461,00000000000;19;female;english
82936;luna;munen;2;response1;43616,90000009540;21;female;english, french, spanish
449638;luna;lunek;11;response1;28733,39999999990;20;female;english, french
862212;luna;istorba;9;response3;44761,00000000000;21;female;english, french
166415;luna;lunen;10;response1;21241,20000000000;19;female;albanian, english, french
682500;luna;param;0;response3;24240,30000001190;20;female;english, spanish
759150;luna;luken;10;response3;14440,09999999400;20;female;english, spanish
449638;luna;nilak;11;response2;28733,39999999990;20;female;english, french
968251;luna;recht;6;response1;40669,70000028610;20;female;english, french, spanish
832546;luna;lustec;3;response1;44127,90000000600;20;female;spanish
770450;luna;leiben;10;response3;48932,79999999980;19;female;english
557299;luna;murt;11;response1;29958,80000019070;19;female;english
415402;luna;kulten;8;response1;42966,40000000600;20;female;english
24556;luna;bakra;1;response2;193461,00000000000;19;female;english
113612;mela;happle;0;response1;24770,00000000000;22;female;english
113612;mela;hepple;0;response2;24770,00000000000;22;female;english
113612;mela;apple;0;response3;24770,00000000000;22;female;english
759150;mela;meken;4;response3;21026,90000000600;20;female;english, spanish
189658;mela;eit;4;response1;49008,89999985690;20;female;english, french
189658;mela;fok;4;response2;49008,89999985690;20;female;english, french
946492;mela;lensin;10;response1;63451,00000000010;19;female;english
946492;mela;tenko;10;response2;63451,00000000010;19;female;english
862212;mela;goute;5;response1;33180,10000014310;21;female;english, french
862212;mela;swendesh;5;response2;33180,10000014310;21;female;english, french
862212;mela;dronstreng;5;response3;33180,10000014310;21;female;english, french
166415;mela;muorn;0;response2;28440,00000000000;19;female;albanian, english, french
166415;mela;mellen;0;response3;28440,00000000000;19;female;albanian, english, french
602920;mela;kra;9;response2;48031,80000007150;21;male;english, spanish
415402;mela;turkhe;9;response1;100473,90000000600;20;female;english
415402;mela;penties;9;response2;100473,90000000600;20;female;english
415402;mela;lerkhing;9;response3;100473,90000000600;20;female;english
750782;mela;dovenkem;5;response1;34704,50000000000;20;female;english, french
682500;mela;pomen;4;response1;29075,00000000000;20;female;english, spanish
682500;mela;ortam;4;response2;29075,00000000000;20;female;english, spanish
682500;mela;ficus;4;response3;29075,00000000000;20;female;english, spanish
952932;mela;applen;3;response1;83436,20000000020;20;female;english, spanish
475244;mela;mazen;1;response1;121914,30000001199;20;female;english
475244;mela;elaten;1;response2;121914,30000001199;20;female;english
475244;mela;apzen;1;response3;121914,30000001199;20;female;english
573518;mela;vulk;7;response3;15106,39999997620;20;female;english
533249;mela;appel;11;response1;33454,50000000000;20;male;english, french
533249;mela;eppel;11;response2;33454,50000000000;20;male;english, french
533249;mela;apol;11;response3;33454,50000000000;20;male;english, french
180274;mela;mafen;11;response1;81328,20000000299;20;female;english, spanish
180274;mela;gutren;11;response2;81328,20000000299;20;female;english, spanish
180274;mela;poli;11;response3;81328,20000000299;20;female;english, spanish
557299;mela;shist;5;response3;28997,80000019070;19;female;english
449638;mela;moinz;9;response1;29344,20000000000;20;female;english, french
449638;mela;melek;9;response2;29344,20000000000;20;female;english, french
449638;mela;muck;9;response3;29344,20000000000;20;female;english, french
476861;mela;pume;7;response1;62576,00000000020;20;female;english
937792;mela;manicht;4;response1;61270,70000076290;19;female;english
937792;mela;anweith;4;response2;61270,70000076290;19;female;english
937792;mela;lontz;4;response3;61270,70000076290;19;female;english
447093;mela;kola;10;response1;21682,00000000000;21;male;english, french
447093;mela;joiz;10;response2;21682,00000000000;21;male;english, french
447093;mela;vanderfrutte;10;response3;21682,00000000000;21;male;english, french
498767;mela;meolic;0;response2;62325,00000000000;21;female;english
82936;mela;apfelsaft;9;response2;22862,60000038150;21;female;english, french, spanish
451437;mela;apfen;1;response1;43382,69999980930;19;female;english, spanish
189658;mela;ahit;4;response3;49008,89999985690;20;female;english, french
683415;mela;creghen;1;response3;54315,00000000000;19;female;english
115250;mela;mindt;4;response1;28498,80000000000;19;female;english, latin, spanish
115250;mela;mieden;4;response2;28498,80000000000;19;female;english, latin, spanish
115250;mela;meischen;4;response3;28498,80000000000;19;female;english, latin, spanish
166415;mela;mollen;0;response1;28440,00000000000;19;female;albanian, english, french
602920;mela;ippa;9;response1;48031,80000007150;21;male;english, spanish
427482;mela;aplen;2;response2;392553,89999999100;19;female;bergamasque, english, french
794698;mela;haither;7;response1;182992,10000000100;19;female;english
639301;mela;pfaffel;3;response1;95880,89999961850;22;female;english
639301;mela;apfel;3;response2;95880,89999961850;22;female;english
639301;mela;appel;3;response3;95880,89999961850;22;female;english
794698;mela;haelpher;7;response3;182992,10000000100;19;female;english
705169;mela;allek;10;response1;15109,59999999400;20;female;english
705169;mela;nellak;10;response2;15109,59999999400;20;female;english
284147;mela;buskai;11;response1;49293,00000000000;21;female;english
284147;mela;skuchpa;11;response2;49293,00000000000;21;female;english
284147;mela;apfa;11;response3;49293,00000000000;21;female;english
766052;mela;maletz;1;response1;51587,39999997620;20;male;english
427482;mela;strud;2;response1;392553,89999999100;19;female;bergamasque, english, french
333916;mela;pomme;9;response2;45219,59999999400;21;female;english, french
427482;mela;aplel;2;response3;392553,89999999100;19;female;bergamasque, english, french
24556;mela;muzk;4;response2;60991,00000000000;19;female;english
24556;mela;virdz;4;response3;60991,00000000000;19;female;english
174973;mela;prund;8;response1;160660,70000000001;21;male;english
174973;mela;vreft;8;response2;160660,70000000001;21;male;english
174973;mela;smetz;8;response3;160660,70000000001;21;male;english
809330;mela;menel;2;response3;18816,00000000000;21;female;english
560533;mela;apprestat;8;response3;29945,50000000000;19;female;english
809330;mela;astel;2;response2;18816,00000000000;21;female;english
550028;mela;med;5;response1;134176,00000000000;23;NA;english, spanish
476861;mela;rockecrof;7;response2;62576,00000000020;20;female;english
476861;mela;unghelainer;7;response3;62576,00000000020;20;female;english
768043;mela;renze;2;response3;26566,40000000220;19;male;english
333916;mela;aptle;9;response3;45219,59999999400;21;female;english, french
543445;mela;chompel;5;response2;47964,00000000000;19;female;english, spanish
543445;mela;sthred;5;response3;47964,00000000000;19;female;english, spanish
82936;mela;apfel;9;response1;22862,60000038150;21;female;english, french, spanish
832546;mela;porewter;10;response3;20478,20000001790;20;female;spanish
823319;mela;tellerze;8;response1;272425,19999998802;19;female;english
451437;mela;aphfen;1;response2;43382,69999980930;19;female;english, spanish
135443;mela;mels;5;response1;85688,10000038150;20;female;none
135443;mela;melletten;5;response2;85688,10000038150;20;female;none
135443;mela;melzinen;5;response3;85688,10000038150;20;female;none
607637;mela;monder;9;response3;59746,50000000000;20;male;english, french, spanish
770450;mela;kroitz;0;response3;24412,00000000000;19;female;english
550028;mela;apen;5;response3;134176,00000000000;23;NA;english, spanish
952932;mela;oppel;3;response3;83436,20000000020;20;female;english, spanish
766052;mela;melsch;1;response3;51587,39999997620;20;male;english
460911;mela;roche;7;response1;22224,79999999700;23;male;english
803184;mela;apfel;9;response1;10225,29999971390;20;NA;english, spanish
803184;mela;apfel;9;response2;10225,29999971390;20;NA;english, spanish
803184;mela;apfel;9;response3;10225,29999971390;20;NA;english, spanish
909160;mela;applis;5;response1;29460,79999999980;21;female;none
909160;mela;melen;5;response2;29460,79999999980;21;female;none
201365;mela;oppleth;11;response1;39276,99999999950;19;female;spanish
201365;mela;zanen;11;response2;39276,99999999950;19;female;spanish
201365;mela;maitel;11;response3;39276,99999999950;19;female;spanish
768043;mela;iupa;2;response2;26566,40000000220;19;male;english
607637;mela;lunghendoz;9;response2;59746,50000000000;20;male;english, french, spanish
936425;mela;bhastaner;2;response3;170955,30000000101;21;female;english, french
936425;mela;hustendorf;2;response2;170955,30000000101;21;female;english, french
24556;mela;rokks;4;response1;60991,00000000000;19;female;english
322150;mela;finzden;3;response1;90939,40000009540;20;female;english
430167;mela;pine;5;response1;39708,00000000000;19;female;english, french, spanish
430167;mela;gresc;5;response2;39708,00000000000;19;female;english, french, spanish
430167;mela;gritz;5;response3;39708,00000000000;19;female;english, french, spanish
557299;mela;whar;5;response2;28997,80000019070;19;female;english
678079;mela;pommen;5;response3;19347,00000000000;19;female;english
678079;mela;fallen;5;response2;19347,00000000000;19;female;english
719959;mela;auffer;3;response1;66282,40000000600;19;male;english, spanish
550028;mela;muden;5;response2;134176,00000000000;23;NA;english, spanish
573518;mela;ennak;7;response1;15106,39999997620;20;female;english
573518;mela;krau;7;response2;15106,39999997620;20;female;english
766052;mela;apfel;1;response2;51587,39999997620;20;male;english
629179;mela;sidrakle;8;response1;130384,69999992799;21;female;english
759150;mela;mazaken;4;response1;21026,90000000600;20;female;english, spanish
759150;mela;apleken;4;response2;21026,90000000600;20;female;english, spanish
498767;mela;muolec;0;response1;62325,00000000000;21;female;english
577133;mela;pomsen;3;response1;25977,50000000000;20;female;english
823319;mela;nock;8;response2;272425,19999998802;19;female;english
823319;mela;brunder;8;response3;272425,19999998802;19;female;english
770388;mela;fruttamske;11;response3;12397,20000000000;19;female;english
946492;mela;karten;10;response3;63451,00000000010;19;female;english
770450;mela;milten;0;response2;24412,00000000000;19;female;english
719959;mela;furk;3;response3;66282,40000000600;19;male;english, spanish
835852;mela;maleth;10;response1;43886,40000057220;19;female;english
835852;mela;addleinth;10;response2;43886,40000057220;19;female;english
835852;mela;galath;10;response3;43886,40000057220;19;female;english
543445;mela;pleta;5;response1;47964,00000000000;19;female;english, spanish
460911;mela;gronda;7;response2;22224,79999999700;23;male;english
460911;mela;kravit;7;response3;22224,79999999700;23;male;english
794698;mela;anelher;7;response2;182992,10000000100;19;female;english
968251;mela;zwre;4;response3;162640,60000038100;20;female;english, french, spanish
470341;mela;ghartoch;2;response2;25227,00000000000;21;female;english, spanish
909160;mela;melish;5;response3;29460,79999999980;21;female;none
359526;mela;pomfel;6;response2;44561,79999995230;21;female;english
952932;mela;melen;3;response2;83436,20000000020;20;female;english, spanish
467222;mela;werest;6;response3;30146,00000000000;19;female;english, spanish
607637;mela;apfer;9;response1;59746,50000000000;20;male;english, french, spanish
365106;mela;merigeb;8;response3;52130,90000000000;19;female;english
849437;mela;saschon;8;response3;41873,19999998810;19;female;english, french
936425;mela;krappte;2;response1;170955,30000000101;21;female;english, french
577133;mela;malen;3;response2;25977,50000000000;20;female;english
832546;mela;yutererh;10;response1;20478,20000001790;20;female;spanish
832546;mela;lakerme;10;response2;20478,20000001790;20;female;spanish
557299;mela;affle;5;response1;28997,80000019070;19;female;english
365106;mela;agekap;8;response1;52130,90000000000;19;female;english
470341;mela;therch;2;response3;25227,00000000000;21;female;english, spanish
809330;mela;apfel;2;response1;18816,00000000000;21;female;english
560533;mela;appostain;8;response1;29945,50000000000;19;female;english
849437;mela;poschon;8;response1;41873,19999998810;19;female;english, french
365106;mela;lakib;8;response2;52130,90000000000;19;female;english
719959;mela;tagker;3;response2;66282,40000000600;19;male;english, spanish
333916;mela;pomusth;9;response1;45219,59999999400;21;female;english, french
629179;mela;krumtz;8;response3;130384,69999992799;21;female;english
270400;mela;melunzem;4;response3;34001,00000000000;20;female;english
577133;mela;alper;3;response3;25977,50000000000;20;female;english
968251;mela;nerszwa;4;response1;162640,60000038100;20;female;english, french, spanish
770450;mela;kapfzen;0;response1;24412,00000000000;19;female;english
467222;mela;treien;6;response2;30146,00000000000;19;female;english, spanish
683415;mela;lestem;1;response2;54315,00000000000;19;female;english
451437;mela;aptfen;1;response3;43382,69999980930;19;female;english, spanish
849437;mela;vestaken;8;response2;41873,19999998810;19;female;english, french
968251;mela;qureiven;4;response2;162640,60000038100;20;female;english, french, spanish
470341;mela;gnemen;2;response1;25227,00000000000;21;female;english, spanish
768043;mela;giva;2;response1;26566,40000000220;19;male;english
750782;mela;anken;5;response2;34704,50000000000;20;female;english, french
705169;mela;hlak;10;response3;15109,59999999400;20;female;english
750782;mela;dovreinken;5;response3;34704,50000000000;20;female;english, french
322150;mela;rotzen;3;response2;90939,40000009540;20;female;english
82936;mela;apfel;9;response3;22862,60000038150;21;female;english, french, spanish
359526;mela;appeller;6;response3;44561,79999995230;21;female;english
629179;mela;sparklen;8;response2;130384,69999992799;21;female;english
359526;mela;melhen;6;response1;44561,79999995230;21;female;english
602920;mela;bifza;9;response3;48031,80000007150;21;male;english, spanish
322150;mela;blauwieber;3;response3;90939,40000009540;20;female;english
678079;mela;apfel;5;response1;19347,00000000000;19;female;english
270400;mela;apnem;4;response2;34001,00000000000;20;female;english
683415;mela;mriuz;1;response1;54315,00000000000;19;female;english
467222;mela;garust;6;response1;30146,00000000000;19;female;english, spanish
770388;mela;melam;11;response1;12397,20000000000;19;female;english
560533;mela;migestat;8;response2;29945,50000000000;19;female;english
498767;mela;melaz;0;response3;62325,00000000000;21;female;english
270400;mela;ponz;4;response1;34001,00000000000;20;female;english
770388;mela;meloske;11;response2;12397,20000000000;19;female;english
734905;morto;retering;0;response3;85382,00000000000;25;female;english
979648;morto;snevazen;2;response2;212986,09999990501;20;female;english
417207;morto;cedut;5;response3;74890,89999997620;20;female;english, french
414592;morto;pundent;6;response3;64665,50000000000;45;female;english
178669;morto;oustraker;3;response3;69925,00000000000;24;male;english
936410;morto;zient;8;response3;37343,20000000110;22;male;english
874117;morto;vaken;11;response3;33487,20000004770;19;male;english, french, spanish
905870;morto;gerstofen;8;response3;55148,80000000070;19;female;english
272170;morto;ablokt;8;response1;117385,00000000000;20;female;english, spanish
241058;morto;ded;2;response1;35968,80000007150;20;female;english, spanish
757568;morto;tot;4;response1;67560,79999923710;19;female;english
933294;morto;asher;2;response3;35737,50000000000;20;male;english, french
241058;morto;grunderlend;2;response3;35968,80000007150;20;female;english, spanish
789134;morto;vortem;8;response3;60168,19999980930;20;female;english
178669;morto;dadler;3;response1;69925,00000000000;24;male;english
671050;morto;collassun;9;response3;32448,90000003580;19;male;none
908705;morto;regenflober;5;response3;55042,50000000000;41;male;english
235784;morto;trank;4;response3;222406,60000000001;19;female;english, french
979648;morto;noich;2;response3;212986,09999990501;20;female;english
652860;morto;mor;9;response3;60047,00000000000;33;female;none
509857;morto;linz;8;response2;47781,89999997620;27;female;english
933294;morto;lotfho;2;response1;35737,50000000000;20;male;english, french
69205;morto;astendesthem;4;response3;107317,70000004800;19;female;english, spanish
936410;morto;varlum;8;response2;37343,20000000110;22;male;english
734905;morto;drusch;0;response1;85382,00000000000;25;female;english
178669;morto;monten;3;response2;69925,00000000000;24;male;english
293400;morto;dekavehn;7;response1;28134,10000014310;21;female;english, french
908705;morto;verlofter;5;response2;55042,50000000000;41;male;english
69205;morto;cedaresht;4;response1;107317,70000004800;19;female;english, spanish
671665;morto;mork;8;response3;50090,09999990460;19;female;english
757568;morto;tod;4;response3;67560,79999923710;19;female;english
509857;morto;defwurt;8;response3;47781,89999997620;27;female;english
74958;morto;ded;5;response1;27990,00000000000;46;male;english, french
734905;morto;zifenneur;0;response2;85382,00000000000;25;female;english
160288;morto;mormen;1;response3;45442,80000000070;21;female;english
509857;morto;kaputen;8;response1;47781,89999997620;27;female;english
95325;morto;mortkum;7;response2;99295,60000000009;21;female;english
645773;morto;kaput;0;response1;168167,29999999699;19;female;english, french, spanish
979648;morto;toiz;2;response1;212986,09999990501;20;female;english
994381;morto;unlive;0;response1;118352,29999998200;25;male;english
594987;morto;otoh;1;response3;216430,69999980900;19;female;english
498518;morto;richtich;5;response2;16766,00000000000;20;female;english
908705;morto;leiberstorfen;5;response1;55042,50000000000;41;male;english
74172;morto;morck;11;response2;71671,60000038150;19;female;none
697648;morto;wringsten;6;response1;47045,50000000000;18;female;english, french, greek, latin
933294;morto;vurthen;2;response2;35737,50000000000;20;male;english, french
260250;morto;duetr;6;response3;16225,40000009540;25;male;english, french
272170;morto;murxen;8;response2;117385,00000000000;20;female;english, spanish
95325;morto;caputten;7;response1;99295,60000000009;21;female;english
905870;morto;sterfen;8;response2;55148,80000000070;19;female;english
333688;morto;draken;0;response2;94165,29999923710;20;female;english, spanish
874117;morto;mortiche;11;response2;33487,20000004770;19;male;english, french, spanish
936410;morto;midfren;8;response1;37343,20000000110;22;male;english
160288;morto;mortun;1;response2;45442,80000000070;21;female;english
671665;morto;murken;8;response1;50090,09999990460;19;female;english
69205;morto;mortibish;4;response2;107317,70000004800;19;female;english, spanish
757568;morto;gestorben;4;response2;67560,79999923710;19;female;english
792870;morto;orfat;9;response3;27782,60000000010;19;female;english
874117;morto;blagen;11;response1;33487,20000004770;19;male;english, french, spanish
486709;morto;nert;7;response1;41545,00000000010;20;female;english, spanish
760400;morto;mok;2;response1;55454,00000000000;19;female;english
678940;morto;seafzer;8;response3;51245,50000000000;19;female;english
498518;morto;murtzen;5;response1;16766,00000000000;20;female;english
260250;morto;keatrouz;6;response2;16225,40000009540;25;male;english, french
160288;morto;morten;1;response1;45442,80000000070;21;female;english
760400;morto;morkos;2;response2;55454,00000000000;19;female;english
138008;morto;nowieken;3;response1;62654,70000076290;19;female;english, spanish
453362;morto;merketmez;9;response1;53489,29999995230;19;female;english
280558;morto;mondt;8;response3;15091,50000000000;19;female;english
241058;morto;shulzen;2;response2;35968,80000007150;20;female;english, spanish
414592;morto;stainf;6;response2;64665,50000000000;45;female;english
74172;morto;dadche;11;response3;71671,60000038150;19;female;none
138008;morto;wieken;3;response3;62654,70000076290;19;female;english, spanish
645773;morto;detch;0;response3;168167,29999999699;19;female;english, french, spanish
74958;morto;morthen;5;response2;27990,00000000000;46;male;english, french
339400;morto;funton;6;response3;96356,10000038150;19;female;english
748501;morto;deshterte;8;response1;84030,80000001191;19;male;english, russian
748501;morto;denker;8;response2;84030,80000001191;19;male;english, russian
57543;morto;mauzeun;6;response2;58971,80000000030;21;female;english, french, spanish
333688;morto;kaput;0;response1;94165,29999923710;20;female;english, spanish
594987;morto;morein;1;response2;216430,69999980900;19;female;english
235784;morto;merz;4;response1;222406,60000000001;19;female;english, french
678940;morto;vun;8;response1;51245,50000000000;19;female;english
652860;morto;detechen;9;response1;60047,00000000000;33;female;none
652860;morto;fortert;9;response2;60047,00000000000;33;female;none
697648;morto;kriggestein;6;response2;47045,50000000000;18;female;english, french, greek, latin
154789;morto;poken;2;response3;32921,79999995230;19;female;none
339400;morto;rhotenger;6;response2;96356,10000038150;19;female;english
417207;morto;kepuq;5;response1;74890,89999997620;20;female;english, french
671050;morto;tunten;9;response2;32448,90000003580;19;male;none
847378;morto;dienkrifte;4;response1;97811,20000000110;21;female;english
994381;morto;prat;0;response3;118352,29999998200;25;male;english
453362;morto;vafrenden;9;response3;53489,29999995230;19;female;english
697648;morto;gresten;6;response3;47045,50000000000;18;female;english, french, greek, latin
95325;morto;sfreddum;7;response3;99295,60000000009;21;female;english
414592;morto;shmaint;6;response1;64665,50000000000;45;female;english
887276;morto;torromu;9;response3;50528,00000000000;20;female;english
887276;morto;kummo;9;response2;50528,00000000000;20;female;english
260250;morto;kaput;6;response1;16225,40000009540;25;male;english, french
417207;morto;donco;5;response2;74890,89999997620;20;female;english, french
138008;morto;noliwen;3;response2;62654,70000076290;19;female;english, spanish
74958;morto;dai;5;response3;27990,00000000000;46;male;english, french
558871;morto;moutz;4;response2;47951,30000001190;20;female;english
